N,P,K,temperature,humidity,ph,rainfall,label
16.1639886,146.4235221,189.5934386,26.68692331,83.66015857,5.663030175,66.55719255,grapes
8.036544274,133.7610685,203.8558414,41.62713432,81.2782755,5.819721912,71.60473475,grapes
26.10421631,132.2105438,192.243714,17.2926623,82.0738899,5.870522038,74.73312786,grapes
15.67473653,128.5158319,192.1336749,29.141608,80.59867067,5.507024672,68.10311223,grapes
38.90916192,126.5556497,195.106648,35.24791698,84.26491165,5.615966136,71.61040435,grapes
36.65501623,136.0359126,204.4808768,41.42921813,84.08176151,6.712470576,70.99832249,grapes
33.01264222,115.0693444,195.0398778,36.54008945,83.69789809,5.532636194,72.01996403,grapes
34.13428537,127.8823558,201.8294982,18.99065781,79.03911112,6.161199389,77.03763217,grapes
1.033594986,133.7467833,206.7255472,16.46263311,81.10565136,5.784780815,64.9971522,grapes
39.00443247,137.8710744,209.4027054,20.39861854,83.66146634,6.377020875,68.3574346,grapes
29.35060227,145.7704374,202.451482,18.42832934,80.72518783,6.402099841,66.209829,grapes
6.021411104,126.3183084,193.9107442,26.72400549,78.62222395,5.819959423,72.23561745,grapes
5.797697898,145.4653935,191.5448768,25.17446427,80.03720278,6.316534223,77.3262013,grapes
29.38158983,127.0941002,198.8458069,41.68588484,84.55543159,5.395846769,71.63824125,grapes
35.8802527,143.3358592,194.8454829,11.32950283,83.09481471,6.560311257,68.51807205,grapes
39.57961912,119.7067722,201.7961326,17.09487877,84.02672597,6.590110784,70.77661047,grapes
37.37597804,144.2827131,197.4674428,13.2707132,80.46987257,5.71117686,69.19723205,grapes
14.555976,120.5111417,203.9553547,10.02011724,86.93975811,5.918509948,75.49917291,grapes
5.832313723,127.2632024,207.8254611,27.90581525,78.94810513,5.602656408,68.44523231,grapes
30.78396097,144.186799,206.2957794,9.917574812,80.27810906,5.639842807,71.27066097,grapes
11.23095936,125.5799788,206.4309603,12.84356134,82.94527587,6.241538482,71.8259194,grapes
21.85478272,135.6058742,191.2239396,9.412416396,81.68770884,6.061480305,65.55478053,grapes
41.80201466,145.748755,195.1550058,23.73273933,82.68610206,6.634302007,66.35345273,grapes
5.76505177,135.8440453,192.4621636,27.31474158,83.02068238,6.163989811,69.89006195,grapes
36.64577811,121.7554664,198.614221,19.44731049,87.02582299,6.12795917,63.64374234,grapes
35.34398594,128.3675685,196.7087504,9.454980881,85.2786644,5.660226681,65.51536521,grapes
115.2992663,26.11134253,52.54827581,27.52203366,77.65085683,6.308197509,53.26752336,watermelon
117.213924,19.63425599,53.02272935,24.58391852,84.68692384,6.577031476,48.5832542,watermelon
105.927762,30.84029574,51.77743098,24.60674276,84.31766477,6.214760799,57.90972228,watermelon
114.3613398,7.762429623,52.04387187,25.75890077,92.15880805,6.362203183,57.7611292,watermelon
96.60117862,21.5191725,51.00453961,27.20410211,83.77481304,6.713886048,41.82266591,watermelon
82.21772702,26.8749328,53.84394382,23.56070103,85.24231597,6.360311751,51.41107812,watermelon
87.54645313,26.01457592,43.60870835,26.16404267,87.21271449,6.630060777,60.25090213,watermelon
86.87778052,23.0061731,52.19954864,26.34393281,89.46761811,6.906242942,62.06945757,watermelon
81.10396757,22.4552401,42.76707413,25.60173496,88.98575323,6.702526793,54.75393516,watermelon
117.394013,13.18670808,51.45885449,23.58509398,86.8545131,5.811592395,42.59279024,watermelon
79.65244021,24.83412593,51.88392147,27.15671916,76.96420523,6.309553193,56.28984891,watermelon
86.45558367,15.60552392,47.1974733,23.21953566,81.0887301,6.713956395,53.64587296,watermelon
103.8237133,10.19017169,48.88831193,25.56481424,83.5338366,7.150787813,57.28831425,watermelon
116.7159658,9.308543957,49.60346762,26.46390264,85.2131254,6.429177732,41.9087175,watermelon
106.2371162,16.85797583,46.82098985,24.56281844,76.6711637,6.23262215,41.09154534,watermelon
92.2138781,11.83207559,51.72576092,25.48627272,87.62042776,6.99512374,45.27911205,watermelon
98.67731409,13.81449132,49.47638291,25.50747083,85.58562622,6.209047597,57.48263864,watermelon
108.9971632,21.88311823,54.05569068,25.01137099,90.51488265,6.685361398,56.85445845,watermelon
84.69426117,18.10168522,50.5549835,26.15844501,89.1847538,6.482143861,56.39675664,watermelon
99.69931557,17.47494101,51.47903462,25.61341142,82.49056862,6.237950658,45.85386347,watermelon
101.4502475,14.35869403,49.41944008,25.71762531,87.84009837,6.332128774,61.26236921,watermelon
96.69006068,8.221969374,50.25630945,24.45497458,89.05245956,6.246510953,51.60709762,watermelon
123.0329394,19.40160515,51.27799265,25.77708404,86.09253565,6.96331289,54.19455251,watermelon
93.73734829,16.68514059,54.90577269,25.34307672,83.34309968,6.568895817,40.04476569,watermelon
86.53268693,30.25261335,49.66532781,26.40604727,87.55184464,6.396152158,46.99440634,watermelon
86.55573801,9.225132997,46.14565328,25.06786656,85.80415543,5.871486371,47.34624086,watermelon
93.01393141,21.46433418,51.61377686,25.07604957,79.40648206,6.501503289,49.89049479,watermelon
110.3493762,5.01521359,55.55293106,24.67405755,77.724405,6.909302065,59.97087266,watermelon
115.6780292,28.47225399,55.39118413,26.08495541,88.92364246,6.85612721,57.13329909,watermelon
83.68727766,28.37705275,52.13564951,23.49218259,84.63902916,6.111356528,47.41131726,watermelon
113.6075206,14.9372575,45.44984444,24.88413312,86.44239632,6.263956363,49.77856174,watermelon
88.12281504,21.44554434,45.74557778,26.12345216,83.69642401,6.198774531,52.68600527,watermelon
106.9637688,13.98314851,44.61751098,25.41034481,80.24505722,6.232602155,56.83019694,watermelon
102.3330665,4.849927451,46.44057597,24.839939,88.77484547,6.911200925,50.20727988,watermelon
96.711824,8.399351723,52.23104097,26.84678089,89.22977366,6.395377861,48.58305078,watermelon
105.6896874,22.42461681,48.03447543,25.08360857,86.20608759,6.092526421,52.20861899,watermelon
118.9610863,7.10099095,57.36590068,25.59549966,80.82199196,5.898559519,44.77563332,watermelon
113.6205065,26.41398855,47.87722346,27.35743694,83.25191218,6.822224434,53.92862522,watermelon
109.0707994,9.935066951,50.74785648,27.5359222,90.44848508,6.625846878,47.07299699,watermelon
81.86834233,15.81130444,46.55994284,26.46213295,82.55391302,6.709128847,46.44576108,watermelon
96.23916314,18.28655248,50.69013796,25.00836995,83.61638529,6.608864809,57.05291002,watermelon
95.32393081,7.056495482,54.08741963,23.91916648,90.68270741,6.622710582,44.43055185,watermelon
88.92836163,6.175161861,53.77022849,26.82455625,79.31958817,6.6579987,41.5364589,watermelon
109.6026687,5.198903554,51.88589238,27.6006636,91.76801252,6.879221854,59.92841968,watermelon
105.2266887,16.66848119,47.54448556,22.99116472,83.66784984,6.778617383,51.19393172,watermelon
101.2306744,19.78334635,48.23534196,25.04150775,84.62067869,6.355684455,58.68032266,watermelon
87.68972658,24.75987169,46.8173116,26.69610857,84.25414218,6.448963606,57.69750184,watermelon
84.27742178,7.170596439,53.26156259,26.31086994,86.09612623,6.426085991,55.3232785,watermelon
105.0292258,28.15612303,54.76155241,24.77807159,79.60802158,6.924105561,56.5621605,watermelon
96.27885756,24.5741569,50.74858387,25.43298998,85.94479418,6.510258836,50.57882836,watermelon
101.7054315,24.802332,50.71389687,26.93832307,81.12889574,6.311490202,47.388861,watermelon
90.18921572,15.25086373,46.70567258,24.55744527,79.31156073,6.14523666,48.04308075,watermelon
94.98273636,11.44744753,45.66416984,26.35412548,82.36014121,6.071338311,55.87263679,watermelon
82.33884998,22.46438392,47.40723873,26.26993363,89.25096867,6.894231786,54.17549364,watermelon
82.32269431,24.42605287,51.85361276,25.40854078,89.60303604,5.893520737,47.28046419,watermelon
107.1765973,28.46521825,44.61320867,25.35069069,91.47434339,6.74888769,50.21225496,watermelon
119.6255826,21.59274606,52.14421396,23.49458343,86.60978884,6.588652285,47.90472789,watermelon
124.7229854,19.01923578,44.36581769,24.99609172,92.21586096,6.204434307,56.04996923,watermelon
86.86327314,6.884925196,51.86081807,23.92309163,85.10408414,6.496361243,57.56676048,watermelon
81.13257799,5.963955191,54.76939109,23.89712625,89.75023493,6.026896054,50.05007583,watermelon
103.4380024,12.67802886,54.35417872,24.63776401,82.8086165,7.10635482,58.89235949,watermelon
104.7192971,16.91621402,57.23915022,23.23695002,83.38419377,6.756952392,44.31532085,watermelon
116.2809466,6.191138848,54.56265022,27.47338148,85.6654673,6.332820599,45.75637741,watermelon
110.3735366,9.787606284,48.55164441,26.33435707,89.78965882,6.430007917,44.77142215,watermelon
118.9005288,10.64874075,46.6586208,25.39918893,92.53314307,6.524973056,38.82609105,watermelon
82.30151299,24.26011012,51.41204858,25.48066475,77.30474464,6.085346192,46.1758,watermelon
115.8195605,6.859579597,48.60289576,23.32860596,81.28865069,6.379068836,52.10735865,watermelon
89.21260783,12.38688587,48.07986565,25.26733758,87.98020468,6.447740332,47.2816287,watermelon
85.12305584,22.93663292,50.47207864,25.49253101,87.36801773,6.042288055,55.76479426,watermelon
108.6066934,19.53061368,44.94558856,25.01234465,81.32339966,6.440314296,47.5489533,watermelon
99.25107393,23.02024458,50.65192372,27.48162832,86.44193539,6.500863127,60.69623437,watermelon
119.9752,29.99026014,50.20892832,24.67151366,85.85285624,7.040281088,48.06221405,watermelon
88.1549877,13.60721992,52.74218529,24.10718058,88.50316931,6.634908071,59.69484729,watermelon
106.032673,23.54246371,48.24032941,28.04346945,87.35529365,6.533853134,44.14847851,watermelon
80.9338332,16.60777105,46.6896869,27.73923517,85.52056441,6.533334859,62.72544649,watermelon
86.52878872,4.77807453,47.72917331,26.0503143,85.84496461,6.836479634,42.52028632,watermelon
89.49108093,7.118593312,45.63379576,27.91409559,83.18123899,7.282119793,51.54016477,watermelon
81.33643365,17.59027778,52.0640269,27.5689134,79.50142118,6.599308825,49.99270177,watermelon
106.3164696,4.870520219,54.81914952,26.76253537,81.72182968,6.654902792,52.21495041,watermelon
108.6318934,23.14764339,49.17242611,26.83771883,82.48559939,6.36807322,41.23212057,watermelon
113.9905873,30.40856078,47.58877031,26.72324813,83.37104658,6.553882071,43.40443012,watermelon
79.15152294,10.03705427,51.87362542,25.94249227,83.70805284,6.484370583,49.06656099,watermelon
97.07393157,10.65343511,52.29514703,26.54590346,81.4251216,7.003561028,45.07520571,watermelon
115.4379492,20.56880204,57.12749329,26.11743234,85.94677409,6.705598908,60.35854746,watermelon
96.90505324,6.281586955,44.60483965,25.72435335,88.13585741,5.771401977,39.51114745,watermelon
92.17644227,20.99953538,56.38733724,24.93375571,86.38263572,6.647767433,58.73057913,watermelon
88.63589168,7.233142759,49.97013493,26.52350946,86.20322165,6.797789155,52.31832139,watermelon
94.61742385,24.33152086,54.22812144,25.02293951,84.59122646,6.227874032,46.76209004,watermelon
115.2930851,20.66973573,53.21307131,26.68046707,91.30923684,6.801921603,49.03018732,watermelon
110.02038,25.8127719,50.27075802,23.82662922,87.27087025,6.733414831,56.84570998,watermelon
90.96387447,25.23675643,54.03934588,25.8717727,89.79826703,6.199708102,48.28061489,watermelon
95.81951887,10.05584025,52.95182247,24.01228424,86.14540599,6.471780252,40.22814808,watermelon
79.92163491,22.48895488,52.76784558,24.71268336,80.01949217,6.192361052,52.80778241,watermelon
94.31931191,14.48125234,49.67416755,26.74379551,81.61991683,6.381448469,58.64266573,watermelon
114.4328728,28.77415021,49.15884705,26.40442115,77.2561801,6.798416989,45.60783838,watermelon
100.6354949,12.24273619,45.2587502,24.49033853,91.74335507,6.879667604,55.49700616,watermelon
113.3823384,7.040477076,45.16290012,25.51368629,85.79735921,6.074717807,48.38913099,watermelon
93.3294508,18.72182976,47.57647165,26.17887636,86.65709055,7.039145465,40.52774232,watermelon
79.84762017,23.79170713,54.06849143,27.30217264,85.62936556,6.732972377,44.64122101,watermelon
125.5688788,23.96759303,45.78691652,27.19600106,88.76651588,6.021657154,56.26765886,watermelon
110.3363239,16.52042373,57.69182847,27.76879809,89.41694784,6.774375948,28.95668618,muskmelon
118.4288845,28.25688947,48.83888052,27.28238644,93.97165034,6.370514353,26.56604851,muskmelon
97.92923021,24.22191918,53.02968278,28.21030968,90.22450935,6.969148651,22.63746506,muskmelon
118.2036842,17.85573133,51.40153193,29.17899303,87.04239776,6.498867336,20.05606219,muskmelon
99.48790067,25.68002693,45.03658886,30.29133158,94.89305503,6.231067743,27.92082042,muskmelon
84.37465102,24.95253734,48.55642719,28.41700334,97.52086343,6.363905137,25.36824506,muskmelon
119.9236121,23.45011982,52.40308445,30.45536018,93.03671784,6.02015487,21.61565996,muskmelon
116.4299202,29.75035542,49.801076,30.62041788,86.0401924,6.305928235,26.41649513,muskmelon
110.1129291,5.811983974,50.18604482,28.60471284,93.29117541,6.712718754,25.12005617,muskmelon
108.346854,27.03663668,53.80452679,28.3531664,90.42763965,5.951160036,26.2497554,muskmelon
78.9244402,29.35226382,49.61637179,27.10284514,88.55361261,6.215747875,30.39276991,muskmelon
120.2764393,8.595092825,53.17480546,29.55347716,89.04667434,6.214842195,29.05977159,muskmelon
80.93184285,7.149834128,46.83115265,30.26113229,87.1957881,6.680743215,25.0531864,muskmelon
82.12845324,21.44216778,56.89231651,29.6844659,94.8299182,6.611139029,20.91158592,muskmelon
106.9699192,25.97186693,46.61656831,27.89334033,90.81345808,6.06197414,21.10862931,muskmelon
92.94614638,28.28956525,57.54172216,27.50167349,91.49722749,6.079652415,21.42508168,muskmelon
117.8373704,4.777095438,57.60528776,30.78069855,93.3387334,5.965313588,27.31043792,muskmelon
107.2134136,13.89900532,49.13168323,27.15646272,95.0263791,6.208575676,21.44750172,muskmelon
79.01707862,18.44791078,48.62346028,28.49446851,93.32006077,6.288767943,27.53890407,muskmelon
84.76970776,14.35637907,48.41812475,29.91477286,88.10253604,6.781849486,30.03900649,muskmelon
82.64203402,9.344095927,52.21393616,26.84916102,90.78851592,6.424560754,27.75544372,muskmelon
104.5604815,5.929865123,53.18286009,28.7033301,89.84962588,5.812562836,23.49854734,muskmelon
101.9154169,12.09867079,45.52697656,30.37256292,94.7126868,6.402614169,27.02568895,muskmelon
88.54285238,12.81293984,45.37272051,29.32402746,93.57825251,6.124427471,27.76462572,muskmelon
98.60578549,26.03234453,51.91753686,27.90524556,88.37446161,6.005524677,20.68807186,muskmelon
117.4126278,24.74125827,52.70627521,29.51652726,95.14623004,6.564823965,24.36841019,muskmelon
88.950722,20.10872191,52.67392053,30.02454673,86.05187438,6.083506359,24.73283656,muskmelon
106.389959,25.38892535,52.67899991,28.45227543,92.72607943,6.263320558,22.98366785,muskmelon
101.9987519,24.71285789,53.57416698,28.96032011,86.48105365,6.90020466,22.4730623,muskmelon
110.8489344,24.21763785,48.63339546,28.67561394,95.12541798,6.015814912,27.72364818,muskmelon
101.0660597,16.79263905,48.98727826,29.77722702,92.62854431,6.180392589,25.78196628,muskmelon
104.8025536,23.86544087,55.93708842,28.40615681,87.80265347,6.114242141,23.4648743,muskmelon
101.7779927,25.93312786,53.00492749,29.60493853,93.72651911,6.716862998,23.29315117,muskmelon
101.6867729,11.1727133,53.73839554,28.26368256,95.11431681,5.810642725,28.71089323,muskmelon
98.1763014,27.27059719,53.6662709,27.47292006,90.88437444,6.426405617,28.58787279,muskmelon
87.0549866,16.7487221,49.49443812,30.13714554,92.78932037,6.775392914,25.96469006,muskmelon
83.29568583,24.85069572,45.00218266,27.6825139,92.8234981,6.549660207,22.44313299,muskmelon
115.612575,7.815120617,43.82028257,30.78192764,92.39935244,7.056833556,28.27253471,muskmelon
90.68292754,13.38065241,45.29246598,28.99322827,89.75515845,6.288058499,22.99217544,muskmelon
112.7414381,22.94268884,45.05494349,29.64682405,88.81991531,6.127399347,26.23881521,muskmelon
86.00600556,12.57924544,49.9784663,27.67161034,92.22515072,6.408429883,27.15727185,muskmelon
119.0274119,22.90023409,53.52379613,26.59084624,89.74948008,6.645489308,26.72040195,muskmelon
114.6531634,22.19113913,45.30509419,28.51236755,89.74120756,6.417134586,26.0096336,muskmelon
92.58327832,24.0284406,45.01888045,26.8753773,93.03751208,6.005761905,20.2732161,muskmelon
106.2901053,10.46190162,46.68163511,27.53674637,96.53540447,6.618792137,20.21984805,muskmelon
94.47374427,11.83900117,53.29099853,28.6360636,91.63892541,6.244536552,23.22271339,muskmelon
103.4094717,19.80386126,50.28030197,29.63649213,92.28311929,6.267292586,19.78806967,muskmelon
86.19228981,11.26929934,53.80451894,28.32003015,92.27169731,6.044214783,21.31426736,muskmelon
117.1238806,19.71332661,53.72653433,27.82335075,93.85028033,5.920687599,24.226525,muskmelon
98.48769669,26.52071621,50.26428151,27.1990417,94.25380873,6.188487075,23.09629657,muskmelon
107.8645552,19.35953463,46.76523265,27.69772027,90.59985638,6.453433119,27.35202501,muskmelon
98.94485663,17.48041119,45.97048277,28.03428764,90.74679739,6.244142955,25.53313405,muskmelon
100.6124545,7.346896971,43.38901178,26.49476138,89.47466864,5.909430217,25.76673728,muskmelon
91.4035675,22.12664432,49.00754593,29.51659225,94.44945003,6.783277338,21.62482607,muskmelon
93.35758486,21.1464393,44.93933589,27.8802556,90.68040662,6.301762717,20.09953498,muskmelon
109.4404443,12.18718384,47.22809928,29.55995989,92.11691437,7.009697251,19.9687592,muskmelon
113.5593849,11.51198144,45.5878224,28.10825796,92.62718882,5.97154083,29.98213849,muskmelon
103.5098376,13.49535169,49.12176659,28.85323938,86.85308242,6.076433239,26.55316273,muskmelon
90.64295166,9.262593879,48.23713175,28.32769689,92.64535544,6.876480359,28.95486949,muskmelon
